위치좌표 X축값 ,위치좌표 Y축값 ,구분,장소명
126.43254,33.241594,관광/숙박,엔젤하우스민박
126.435777,33.23956,관광/숙박,써니데이제주
126.437027,33.240627,관광/숙박,나폴리펜션
126.438177,33.23971,관광/숙박,지삿개풍경
126.437852,33.239469,관광/숙박,큰갯물콘도
126.437514,33.239177,관광/숙박,캐슬비치
126.433227,33.234719,레져/스포츠,서귀포중문구장
126.42944,33.239769,문화/종교/예술,아프리카박물관
126.424665,33.241618,문화/종교/예술,제주국제컨벤션센터
126.419041,33.243185,레져/스포츠,제주해양레져
126.415654,33.243943,관광/숙박,퍼시픽랜드
126.412216,33.250342,문화/종교/예술,제주테디베어뮤지엄
126.200434,33.271712,문화/종교/예술,무릉교회
126.423728,33.250234,관광/숙박,남경콘도형민박
126.423328,33.249776,관광/숙박,별장민박
126.445226,33.242319,관광/숙박,하이랜드
126.446751,33.243377,관광/숙박,뷰티풀하우스
126.444014,33.244868,관광/숙박,상록수숲속의집
126.451925,33.243302,관광/숙박,약천골민박
126.405279,33.244734,레져/스포츠,하얏트리젠시제주카지노
126.405842,33.246326,레져/스포츠,하얏트퍼팅그린
126.390506,33.244651,관광/숙박,황토방펜션
126.389806,33.244584,관광/숙박,보리솔
126.389731,33.245351,관광/숙박,논짓물
126.389343,33.245334,관광/숙박,하얀도화지
126.388481,33.247392,관광/숙박,무지개콘도형민박
126.386294,33.245176,관광/숙박,고향민박
126.385744,33.242143,관광/숙박,씨에나
126.331347,33.286045,문화/종교/예술,서광장로교회
126.336197,33.272397,관광/숙박,논오름아일랜드빌리지
126.245302,33.397615,레져/스포츠,지식경제부협재수련원
126.466661,33.28239,문화/종교/예술,원만사
126.462186,33.281631,관광/숙박,빨간지붕펜션
126.457662,33.265325,문화/종교/예술,법화사
126.458712,33.260009,문화/종교/예술,무량정사
126.469561,33.258017,문화/종교/예술,천운사
126.498008,33.266742,문화/종교/예술,동산위의교회
126.435338,33.302095,레져/스포츠,레이크힐스제주CC클럽하우스
126.387592,33.317751,관광/숙박,핀크스포도호텔
126.374255,33.3233,관광/숙박,아로마리조트제주타운
126.383629,33.333424,관광/숙박,팜파스빌펜션
126.385206,33.242718,관광/숙박,중문빌리지
126.387806,33.242043,레져/스포츠,예래4통경로게이트볼장
126.375057,33.235335,레져/스포츠,써니빌리조트
126.374269,33.250042,문화/종교/예술,군왕사
126.396218,33.253042,관광/숙박,쉼팡
126.396355,33.252408,관광/숙박,팜힐콘도형민박
126.399005,33.254225,관광/숙박,해피하우스
126.400292,33.253942,관광/숙박,예래
126.398817,33.25545,문화/종교/예술,예래교회
126.490947,33.254885,관광/숙박,제주팬트하우스
126.497121,33.254251,관광/숙박,숲속의궁전
126.496984,33.256076,관광/숙박,파인트리펜션
126.211396,33.272178,문화/종교/예술,용궁사
126.222544,33.280644,문화/종교/예술,평지교회
126.371552,33.477966,관광/숙박,에뜨왈호텔
126.36994,33.477125,관광/숙박,퀸스베이
126.368402,33.477716,관광/숙박,1박2일
126.36844,33.47715,관광/숙박,한아름하우스
126.366965,33.475767,관광/숙박,풀하우스
126.354879,33.472667,관광/숙박,K2빌리지
126.353591,33.473167,관광/숙박,군성해안마을
126.352879,33.473442,관광/숙박,전망좋은집
126.353191,33.473933,관광/숙박,천상의노을펜션
126.350704,33.471592,관광/숙박,비하우스펜션
126.351004,33.471092,관광/숙박,클럽다인리조트
126.349617,33.471733,관광/숙박,꽃잠펜션
126.349392,33.472808,관광/숙박,남또리별장
126.347742,33.470908,관광/숙박,끌림365
126.340805,33.4673,관광/숙박,노을민박
126.337356,33.457768,문화/종교/예술,보광사
126.332618,33.463001,레져/스포츠,애월체육관
126.326244,33.463009,문화/종교/예술,애월교회
126.335818,33.466492,관광/숙박,바다하우스
126.353879,33.474983,관광/숙박,베네치아팬션
126.354829,33.477491,관광/숙박,파인힐리조트
126.353029,33.450194,문화/종교/예술,관음사
126.34428,33.451477,문화/종교/예술,양촌교회
126.329619,33.438287,문화/종교/예술,납읍장로교회
126.340856,33.426663,관광/숙박,조화로운삶
126.343543,33.426388,관광/숙박,넉넉한오름
126.331007,33.428205,관광/숙박,송림원
126.327219,33.433204,문화/종교/예술,고광사
126.311846,33.421172,문화/종교/예술,봉성교회
126.278411,33.423221,관광/숙박,썬하우스
126.252193,33.221118,관광/숙박,제일장
126.252706,33.221051,관광/숙박,뉴그린장
126.253918,33.221001,관광/숙박,대흥장모텔
126.26705,33.424379,문화/종교/예술,한림교회
126.274487,33.435753,관광/숙박,켄싱턴리조트제주마리나
126.26243,33.210536,레져/스포츠,하모해수욕장
126.302771,33.446169,문화/종교/예술,금성교회
126.290428,33.207237,관광/숙박,마라해양도립공원매표소
126.305734,33.449185,관광/숙박,드가비치펜션
126.305509,33.44886,관광/숙박,청솔민박
126.304696,33.44921,관광/숙박,포시즌빌리지
126.303621,33.449802,관광/숙박,과물노천탕
126.304384,33.448419,관광/숙박,해변민박
126.304596,33.447652,관광/숙박,향촌민박
126.304571,33.447952,관광/숙박,바다민박
126.304096,33.447902,관광/숙박,월드패밀리펜션
126.304196,33.447277,레져/스포츠,성안수양관
126.310795,33.457426,관광/숙박,비치파크
126.313558,33.460201,관광/숙박,노을과바다
126.309238,33.232684,관광/숙박,용해민박
126.30982,33.46355,관광/숙박,한담의푸른지붕
126.31332,33.462417,문화/종교/예술,원불교애월교당
126.313607,33.46435,관광/숙박,제주마린펜션
126.263288,33.429678,레져/스포츠,동덕여자대학교제주연수원
126.354679,33.474941,관광/숙박,밀레니엄호텔
126.31465,33.232309,관광/숙박,용머리하멜상선전시관
126.326345,33.420855,문화/종교/예술,영천사
126.720776,33.278977,관광/숙박,기풍장모텔
126.712152,33.275803,레져/스포츠,제주연수원
126.71054,33.275494,관광/숙박,올리브하우스
126.709815,33.275378,관광/숙박,밀려오는파도소리
126.710102,33.275169,관광/숙박,노인과바다
126.704103,33.27776,레져/스포츠,남원경기장
126.36412,33.24525,관광/숙박,해피제주펜션
126.705765,33.275894,관광/숙박,테우펜션
126.704303,33.274503,문화/종교/예술,제주신영영화박물관
126.701928,33.273436,관광/숙박,제주금호리조트
126.70379,33.273369,관광/숙박,남원큰엉해안경승지
126.701591,33.276319,관광/숙박,신라펜션
126.701303,33.276044,관광/숙박,남원화이트빌리지
126.699041,33.276194,관광/숙박,남원섬마을펜션
126.332136,33.242992,관광/숙박,산장민박
126.335311,33.241642,관광/숙박,현대민박
126.660844,33.275927,문화/종교/예술,위미교회
126.657569,33.272952,관광/숙박,한영민박
126.657682,33.269719,관광/숙박,바다에누워
126.662169,33.272502,관광/숙박,리치웨이빌리지
126.67643,33.276119,문화/종교/예술,연화사
126.717127,33.281452,문화/종교/예술,남원교회
126.715789,33.283452,문화/종교/예술,천주교남원교회
126.715164,33.285501,문화/종교/예술,원불교제주남원교당
126.737237,33.281144,문화/종교/예술,법련사
126.732263,33.281777,관광/숙박,호스텔코리아제주3
126.744774,33.290676,문화/종교/예술,태흥교회
126.693703,33.290117,관광/숙박,최남단체험감귤농장
126.322012,33.249249,관광/숙박,공원민박
126.323786,33.249008,관광/숙박,바다민박
126.278303,33.249849,관광/숙박,서귀포김정희유배지
126.28949,33.240091,관광/숙박,제주교수아카데미
126.288277,33.239158,관광/숙박,대정향교
126.699441,33.272761,문화/종교/예술,선광사
126.661082,33.276885,문화/종교/예술,서광사
126.304688,33.258681,문화/종교/예술,덕수교회
126.328248,33.256224,레져/스포츠,안덕생활체육관
126.639459,33.261678,문화/종교/예술,불광사
126.353796,33.257266,문화/종교/예술,북성사
126.623172,33.273518,관광/숙박,밸리통나무빌리지
126.352721,33.258549,문화/종교/예술,감산교회
126.355358,33.256857,문화/종교/예술,남덕사
126.358946,33.259515,관광/숙박,제주민박
126.351821,33.263048,문화/종교/예술,영수암
126.364507,33.270364,문화/종교/예술,상창교회
126.372732,33.265573,관광/숙박,자장자장펜션
126.3014,33.280945,관광/숙박,운하친환경체험관광농원
126.319174,33.279496,문화/종교/예술,여선교회연수원
126.315149,33.279896,관광/숙박,제주별장
126.314712,33.279571,관광/숙박,신신휴양펜션
126.302512,33.289245,문화/종교/예술,서광서리교회
126.290938,33.30251,레져/스포츠,서광승마장
126.292475,33.306168,관광/숙박,설록차재배단지
126.640496,33.287617,레져/스포츠,제주도심인수양원
126.249404,33.305709,문화/종교/예술,제주전쟁역사평화박물관
126.632846,33.285392,문화/종교/예술,신례교회
126.26774,33.322574,관광/숙박,에덴통나무빌리지
126.254478,33.327948,문화/종교/예술,학림사
126.713701,33.311874,문화/종교/예술,의귀교회
126.7292,33.314165,관광/숙박,온양농원
126.331259,33.332215,레져/스포츠,경주마트레이닝센타
126.709577,33.298008,문화/종교/예술,살레시오의집
126.344958,33.314317,문화/종교/예술,제주서커스월드
126.356107,33.331507,관광/숙박,송림산장
126.623198,33.260528,문화/종교/예술,용운사
126.335959,33.299869,관광/숙박,제주장미펜션
126.322498,33.290536,관광/숙박,소인국테마파크
126.474422,33.309878,문화/종교/예술,법정사
126.33041,33.286737,관광/숙박,낙원
126.388454,33.315493,레져/스포츠,핀크스골프클럽(회원제)클럽하우스
126.403804,33.28793,레져/스포츠,롯데스카이힐제주CC
126.396929,33.275822,레져/스포츠,초원승마장
126.395305,33.277589,레져/스포츠,대유랜드
126.382791,33.393401,관광/숙박,웅지리조트
126.686861,33.548264,관광/숙박,바다마을펜션
126.684686,33.549139,관광/숙박,코랄비치호텔
126.690635,33.54818,관광/숙박,그린제주펜션
126.692323,33.550755,문화/종교/예술,북촌교회
126.380229,33.371212,레져/스포츠,엘리시안제주CC
126.706634,33.55203,관광/숙박,메이더호텔
126.24984,33.389366,관광/숙박,제주발리리조트
126.250177,33.399407,관광/숙박,바다그리기
126.879307,33.528852,관광/숙박,보라보라리조트빌리지
126.260513,33.41383,관광/숙박,한라모텔
126.261326,33.413505,관광/숙박,제일장
126.261976,33.415247,관광/숙박,항구장
126.26375,33.414538,관광/숙박,한수장
126.263663,33.414847,관광/숙박,한영장
126.24304,33.394757,문화/종교/예술,협재교회
126.382556,33.265023,관광/숙박,중문에스피리조트
126.376769,33.264773,관광/숙박,뫼모루민박
126.376881,33.265173,관광/숙박,우리민박
126.376306,33.26474,관광/숙박,초원민박
126.375907,33.264923,관광/숙박,예지민박
126.375794,33.264532,관광/숙박,중문느영쉼터
126.241678,33.393824,관광/숙박,전원민박
126.373432,33.265182,관광/숙박,다정민박
126.377031,33.267406,관광/숙박,레이크힐스제주골프텔
126.24164,33.392357,관광/숙박,동양빌리지
126.242265,33.392516,관광/숙박,오션벨리
126.235091,33.389682,레져/스포츠,금능으뜸원해변
126.232954,33.388932,관광/숙박,그린비치펜션
126.231566,33.388916,관광/숙박,군자네민박
126.380131,33.258824,문화/종교/예술,왕자암
126.393043,33.258449,관광/숙박,소닝오름별장
126.233391,33.387633,문화/종교/예술,천주교금능공소
126.39788,33.255233,관광/숙박,제주스카이민박
126.401479,33.258766,관광/숙박,행복스케치
126.402129,33.259399,문화/종교/예술,갈보리교회
126.228979,33.386466,관광/숙박,마레게스트하우스
126.229967,33.385258,관광/숙박,H3호스텔
126.404942,33.258983,관광/숙박,돌하르방펜션
126.406117,33.259983,관광/숙박,과수원민박
126.410116,33.260766,관광/숙박,블루스카이
126.410554,33.2592,관광/숙박,제주쉐르빌
126.410379,33.25925,관광/숙박,제주디오빌
126.226617,33.386308,문화/종교/예술,금능장로교회
126.412678,33.262324,관광/숙박,스위트드림빌
126.412253,33.262316,관광/숙박,유리성펜션
126.414316,33.261549,관광/숙박,자유도시
126.414203,33.263274,관광/숙박,앙끄리에
126.413816,33.265607,관광/숙박,시온성하우스
126.219992,33.382166,공원/산/동.식물원,금능소공원
126.215468,33.380475,관광/숙박,월령코지
126.396567,33.262924,관광/숙박,중문오아시스펜션
126.411191,33.257275,관광/숙박,귤향기민박
126.411504,33.256841,관광/숙박,그린사이드
126.412904,33.256242,관광/숙박,꿈에그린펜션
126.413316,33.2584,관광/숙박,굿모닝하우스
126.414828,33.257208,관광/숙박,블루힐하우스
126.414778,33.2567,관광/숙박,하얀풍경펜션
126.414741,33.255267,관광/숙박,올레꾼관광단지민박
126.216843,33.378658,관광/숙박,풍차와바다
126.416216,33.255008,관광/숙박,골드비치
126.417266,33.255767,관광/숙박,해라의성
126.419653,33.254425,관광/숙박,신진민박
126.41989,33.254384,관광/숙박,해성마트민박
126.41984,33.2541,관광/숙박,남쪽나라펜션
126.429452,33.257,관광/숙박,칸델라펜션
126.42644,33.257767,관광/숙박,비치힐
126.426515,33.257967,관광/숙박,전원민박
126.427715,33.258592,관광/숙박,세훈빌리지펜션
126.42729,33.258075,관광/숙박,늘푸른펜션
126.200382,33.36371,문화/종교/예술,통천사
126.20142,33.360852,관광/숙박,헨젤과그레텔
126.19342,33.363901,관광/숙박,igh펜션
126.185046,33.357335,관광/숙박,썬콘도형민박
126.184009,33.350669,문화/종교/예술,한경교회
126.436089,33.255525,관광/숙박,여행스케치
126.433227,33.254125,문화/종교/예술,중문제일장로교회
126.186696,33.346803,관광/숙박,신창민박
126.183521,33.345578,문화/종교/예술,천주교신창교회
126.420103,33.259525,관광/숙박,삼다펜션
126.418153,33.258666,관광/숙박,스톤성펜션
126.171273,33.341812,관광/숙박,페르마타
126.417316,33.258575,관광/숙박,그린성
126.416303,33.258725,관광/숙박,민지네민박
126.215481,33.341521,관광/숙박,석송
126.230968,33.336647,문화/종교/예술,조수교회
126.448175,33.27299,문화/종교/예술,중문순복음교회
126.453712,33.260008,문화/종교/예술,하원감리교회
126.245266,33.365035,관광/숙박,인덕원
126.632116,33.531956,관광/숙박,오렌지하우스감귤직판장
126.631678,33.532973,문화/종교/예술,천주교조천교회
